task_id,user,type,job,machine,datetime
8fa397646e16532ffdcc14bccc441b3e,313193,101,7016,3,2021-09-10 14:00:00
a00e03a1a73705ee172176341cec7353,709160,100,7016,29,2021-09-10 14:50:15
b8a456e4e15b163a30b28e763b62e3e6,709160,101,7016,29,2021-09-10 15:39:45
381123e7ee5bb0effc767acd43b4a645,208798,100,8886,5,2021-09-10 10:12:00
bc80cd0aec74904faf01aaf59885444a,208798,101,8886,5,2021-09-10 15:48:00
7df40f622478b68ab121249aa02f9c3a,263151,100,7869,12,2021-09-10 14:20:00
b37e541c636e5ec53bc5d58097cf8889,263151,101,7869,12,2021-09-10 16:10:00
2f2a4738a1375baccbdbf9b823217f2e,401677,100,8886,27,2021-09-10 12:31:15
8c7806742f7b9afd6716d9de429c1bad,401677,101,8886,27,2021-09-10 16:28:45
33ac4dfaf5d8b9bd306a082b54e9155d,551610,100,8742,10,2021-09-10 09:12:00
c8a5c224e5be1e52e8c856ae6553f53b,551610,101,8742,10,2021-09-10 14:48:00
39896d14b8a5fb1f715743f027a34865,875242,100,8742,8,2021-09-10 12:50:00
7053499073bc0626bd59bdd034316d4d,875242,101,8742,8,2021-09-10 16:10:00
ad6efda5bf33f5ccc6b56e7f8730ed38,531034,100,7484,6,2021-09-10 12:20:00
020c48c058a10b3adce4008c241de5d6,531034,101,7484,6,2021-09-10 13:40:00
90a2daea6775e14b43cffd1891aceae8,884677,100,8834,16,2021-09-10 14:47:30
b4d625c9247845af7c85c00b55d36d11,884677,101,8834,16,2021-09-10 15:42:30
9423f6e8dd28f118efa36f96d8e98f5c,724567,100,8886,33,2021-09-10 12:22:30
f1c5c6b3ce93dd59928d23cd77ee6ca7,724567,101,8886,33,2021-09-10 16:37:30
0de2feb4037964335037cf7f2f839507,255320,100,7869,7,2021-09-10 10:22:00
68aee21a4d9b2c13e27dfaa3898ae43f,255320,101,7869,7,2021-09-10 11:38:00
5ed40ddf4901cba02e22062bf5380ff0,286230,100,7869,32,2021-09-11 11:40:00
6e162efab64875dd6ab69360671895ed,286230,101,7869,32,2021-09-11 14:20:00
05d7fd79bcd61d33d43ce845782f2653,720541,100,7869,22,2021-09-11 13:40:00
48762dc395f3886509cbd9d961f7baea,720541,101,7869,22,2021-09-11 15:20:00
82068320cc4645331054a51d24c1c559,787556,100,7016,20,2021-09-11 10:04:48
9e95c9dd81122b44bf9624d6b25bfdb3,787556,101,7016,20,2021-09-11 13:55:12
29379fcaf8cf9c58be0a470a28c41e3b,188528,100,8742,6,2021-09-11 12:48:00
f929541d65db2835b6da8bf44df1196f,188528,101,8742,6,2021-09-11 16:12:00
6fe8ffd46bf1af0c1a07bd253ad7da36,241956,100,7484,33,2021-09-11 11:40:00
1c7d9a1be498ddd0638b5cf1cd773c27,241956,101,7484,33,2021-09-11 14:20:00
54859f864a58cc831d4e5f26d05a702e,537904,100,7484,24,2021-09-11 11:40:00
65ee0f15323590ef87e418c54f95c0cd,537904,101,7484,24,2021-09-11 14:20:00
a1bd066517b2e9ff9d4d49f4f3543327,520458,100,8886,12,2021-09-11 12:56:15
56f14823340162e95ebd8e601ad3fefc,520458,101,8886,12,2021-09-11 16:03:45
68a56cec16f9a0bbe493d447f1ba8f9b,849396,100,8834,11,2021-09-11 10:40:00
23639d2cbf4de24ae02ab3f9a8ac0798,849396,101,8834,11,2021-09-11 11:20:00
0ea91b63bd3e8e3d1ee464c1b9ec97df,273059,100,7869,4,2021-09-11 11:48:36
8369c601d30f221d01eb7c952e540f80,273059,101,7869,4,2021-09-11 14:11:24
bb288036af54712e0848f0cf4283b6ea,607031,100,7484,27,2021-09-11 11:40:00
8ca5a89b698a13de6479d48921a3a071,607031,101,7484,27,2021-09-11 14:20:00
1d2f86d9e6bb1983d3186cc20b218c78,429932,100,8742,26,2021-09-11 11:04:00
c51bc7c9fab79b432eaa3d741734e441,429932,101,8742,26,2021-09-11 12:56:00
36234bb750f883a068bfc50a784a38da,279842,100,8742,5,2021-09-11 09:20:00
a1cc9479d3df0e163f123281bab10cb5,279842,101,8742,5,2021-09-11 14:40:00
44ec5374d8ea37d72242e23e7de40e79,649406,100,8886,2,2021-09-11 09:40:00
2a1f32917c156fb1d81e2edc4e15da89,649406,101,8886,2,2021-09-11 16:20:00
fb8e4b289bf0078c619bd34a342ebcd8,803735,100,7016,14,2021-09-11 11:22:21
69f8f7a08b434d850899ef0d48da542d,803735,101,7016,14,2021-09-11 14:37:39
5c8e32852aefb5b70a6350c5e4bad705,700319,100,8834,13,2021-09-11 10:54:00
cd00ae42953f929c1e48e5fc336b661c,700319,101,8834,13,2021-09-11 11:06:00
1a18ecf50afb2329f228f09ce1965248,146589,100,7016,31,2021-09-11 10:06:00
395dc781cc74ea5097bb8aa16252bc9a,146589,101,7016,31,2021-09-11 13:54:00
1b0e1ed284ca3b2c8f6e63f665ccb29f,490514,100,8886,21,2021-09-11 12:25:00
c3b78dd5ae8f91b2e0beda57147429b7,490514,101,8886,21,2021-09-11 16:35:00
8a00cb5c181c6ce0c94fbf3ad45d156e,313193,100,7484,9,2021-09-11 10:40:00
5494c5c2f96fd3d4da16e6e41fabc69d,313193,101,7484,9,2021-09-11 13:20:00
f20b4c7f460a87c788c4c39d18dd2575,709160,100,8886,16,2021-09-11 13:45:37
e9b0036fedef530c61e489843b82bc97,709160,101,8886,16,2021-09-11 16:44:22
9ce9a8d46751b554c948f5c07b3da0a8,208798,100,8742,30,2021-09-11 11:40:12
7582894d858c8cf5841dd9749e1719d9,208798,101,8742,30,2021-09-11 14:19:48
3cb945c2b9d3de6a38a8c63dddec5f7a,263151,100,7869,8,2021-09-11 14:20:00
75bcc193d59ea90bf8109b2476c3b334,263151,101,7869,8,2021-09-11 16:10:00
fa0b11167e949f177f5103cf0e83f2b0,401677,100,8886,10,2021-09-11 12:18:45
46b06b222157d508568d75a9e9b6b57e,401677,101,8886,10,2021-09-11 16:41:15
d1f9c5616afc52d4e476c007f3f63ed4,551610,100,8886,25,2021-09-11 08:50:00
4077fe724538cb29b141d53b6c8744a8,551610,101,8886,25,2021-09-11 15:10:00
bb476c61006778b96e98af770fc69917,875242,100,7484,18,2021-09-11 13:40:00
b41176ebfcfcf16f649a3318ca8f6a4d,875242,101,7484,18,2021-09-11 15:20:00
45698a943a0dee335dededd5ab5fce17,531034,100,7484,3,2021-09-11 11:40:00
e7fbec024ced1b461e227587bebf6eca,531034,101,7484,3,2021-09-11 14:20:00
3bc071e9aa8527de9663b8e6bc42a2ff,884677,100,8886,19,2021-09-11 12:57:30
2cb324b2d391fc567cf1f2f89b952a7e,884677,101,8886,19,2021-09-11 17:32:30
09513178c28efc91b1bf5029b2c13fb1,724567,100,8834,28,2021-09-12 14:11:15
063c342fbd44821d9842c297a8a3bfec,724567,101,8834,28,2021-09-12 14:48:45
aa2fd1c408c996b42f83b7e62b8de100,255320,100,7484,8,2021-09-12 10:36:00
6abcbb931ef1e9aa7796c9d51384f48d,255320,101,7484,8,2021-09-12 11:24:00
e628a92d7c838d0d95738651aa5ba011,286230,100,8886,30,2021-09-12 09:40:00
74e7c286bc78290c5cb23d4b5a3dcba5,286230,101,8886,30,2021-09-12 16:20:00
fd977530dd0cd12e0f25bd7ca6600aac,720541,100,7869,13,2021-09-12 13:40:00
11b225cc910a55bca59ae32525262250,720541,101,7869,13,2021-09-12 15:20:00
1ecaf4ab4f8b70abbd38a23bb6aafd08,787556,100,7869,29,2021-09-12 10:56:48
6dcaa11dd0b636295d8677d54caa804a,787556,101,7869,29,2021-09-12 13:03:12
e74c4356558a58764cf296322bbb477e,188528,100,7016,17,2021-09-12 13:13:30
bf1e89d550ae1dcc1b3b123a1def5fac,188528,101,7016,17,2021-09-12 15:46:30
e03370b7d19854495ebf5eab55787640,241956,100,8886,23,2021-09-12 09:40:00
6796723fb371e9242023c8c0d98c7109,241956,101,8886,23,2021-09-12 16:20:00
eac2c9778d17c5e527b39f0e2ef327bf,537904,100,8742,4,2021-09-12 10:20:00
beaaef630f14cead6d50f55f42b18ace,537904,101,8742,4,2021-09-12 15:40:00
5634c3fff04a069089524e1442b4e4d8,520458,100,7869,32,2021-09-12 14:12:30
2ea2f733ee0cbf059ee57696cc209c58,520458,101,7869,32,2021-09-12 14:47:30
49fbf4a58cf81f76a868a3c863602531,849396,100,7869,12,2021-09-12 10:20:00
2abf8f9ed69a8fb3da2f5999be3393c6,849396,101,7869,12,2021-09-12 11:40:00
2fdf2c767a7e1c9630c98bbf5a5a8b1f,273059,100,7016,22,2021-09-12 11:17:06
97b23900fd081968d650e697024c5fed,273059,101,7016,22,2021-09-12 14:42:54
2538da9fa349ca442745bd7d42d016b8,607031,100,8834,21,2021-09-12 12:20:00
6b9b00cc9f34bc0171f9889586051173,607031,101,8834,21,2021-09-12 13:40:00
052d0a4881388e9d3d134d209a4581c7,429932,100,8886,14,2021-09-12 08:40:00
c2365912b42fefd856e8fd55e450630c,429932,101,8886,14,2021-09-12 15:20:00
665c4ab328f8ff9f0e0517a601c44927,279842,100,7869,18,2021-09-12 10:44:00
765c9243b2fdd0c36fd635672134e28a,279842,101,7869,18,2021-09-12 13:16:00
111abb75aaefbd22e236387b44a40867,649406,100,8742,10,2021-09-13 10:20:00
4a5d7bc985cbfa65bf1bb0571cf46cde,649406,101,8742,10,2021-09-13 15:40:00
1097b054af2178c66546b2aa9156bd18,803735,100,7484,29,2021-09-13 11:50:00
db0fc8fd4b06838b6d469c4e4f053848,803735,101,7484,29,2021-09-13 14:10:00
a3a6ac8feff36c87d06ddbac3436c247,700319,100,7484,15,2021-09-13 10:24:00
c15a6b82bb3347258afba8e6757daa55,700319,101,7484,15,2021-09-13 11:36:00
817f5b8408f7e823680a303d2cb3ac13,146589,100,7484,1,2021-09-13 10:44:00
33742a78b8dccb4d251d1881e9a48b98,146589,101,7484,1,2021-09-13 13:16:00
ad0fde985142ddbc41f0175943831113,490514,100,8742,33,2021-09-13 12:55:00
c955fd7fd34709545ba68e197bcfd72d,490514,101,8742,33,2021-09-13 16:05:00
edb4a6a6945028f07e126f3f4cde43e9,313193,100,7484,2,2021-09-13 10:40:00
c1ae3740c74b7d7d174d8f6677143f02,313193,101,7484,2,2021-09-13 13:20:00
cd7e86116605af2421478bc3ade64964,709160,100,8742,13,2021-09-13 14:20:00
cfad82a6bda7491c33d80bc5761e4b7d,709160,101,8742,13,2021-09-13 16:10:00
55ae17c8c387fb2db1ec12a161a973ab,208798,100,8742,28,2021-09-13 11:15:00
353cd56b321d481ee216a20aee96fd8b,208798,101,8742,28,2021-09-13 14:45:00
e6e0b69a27e861f645e7e6587b2224c9,263151,100,7869,24,2021-09-13 14:22:45
2705a93c38912c141de1aa08916a1992,263151,101,7869,24,2021-09-13 16:07:15
211672eaea19ad2c93c4eaadf5037cc0,401677,100,7016,11,2021-09-13 13:15:00
913fc0a22890ae31520bf158d18df8fc,401677,101,7016,11,2021-09-13 15:45:00
d906dad2e153a74b92f352f3f7e70139,551610,100,8886,27,2021-09-13 08:40:00
c0a654f76ae773cfef83561eac62261e,551610,101,8886,27,2021-09-13 15:20:00
1c4c99e25cb30bb771d699c83ef2c4c5,875242,100,7484,19,2021-09-13 13:40:00
a162ba3f9175439bbb0d1cc0141346fd,875242,101,7484,19,2021-09-13 15:20:00
37d5b4919e67a60796f0f6348c8b9bfb,531034,100,7869,12,2021-09-13 12:04:00
d58e975c8ee6535335ecb50c1411446d,531034,101,7869,12,2021-09-13 13:56:00
6eef20fafc5836bdab771077791ff57f,884677,100,8834,20,2021-09-13 14:48:52
661b7a0733aaf976db088fbc18f13dd1,884677,101,8834,20,2021-09-13 15:41:07
c58b74b70252bfd7feeb9df73cbf364e,724567,100,7869,9,2021-09-13 13:52:30
d8fa59e78bb00c8912a6ff3cf24a90f7,724567,101,7869,9,2021-09-13 15:07:30
4eba9d99710679607c19fbc7548bc651,255320,100,8742,25,2021-09-13 09:40:00
049df77933a4b367cbd894236d2be30f,255320,101,8742,25,2021-09-13 12:20:00
5a275ff46495b4b2e8e04bf34ba48e06,286230,100,8742,8,2021-09-13 10:20:00
fc5c14d8bcbbafe381ffd2a1e8b00b35,286230,101,8742,8,2021-09-13 15:40:00
7d4da67c1e2852bfd4b84608b4908b69,720541,100,7869,5,2021-09-13 13:40:00
47b5e773abac4bb75307e2b4fdc5509c,720541,101,7869,5,2021-09-13 15:20:00
cc615ca24214043fdd05518af5bcdc52,787556,100,8834,3,2021-09-13 11:19:12
a79505e0b8f2df8716589fe4735dcc92,787556,101,8834,3,2021-09-13 12:40:48
7f44565421413e5f322c8460a5adc340,188528,100,8834,4,2021-09-13 14:02:30
f13bd8969a03617bda8c20eb8c566c9d,188528,101,8834,4,2021-09-13 14:57:30
acbfdf69057a8a069cd4441d15def11c,241956,100,7869,33,2021-09-14 11:40:00
cf3c140afae1c9ee6cb8e038aa8ab523,241956,101,7869,33,2021-09-14 14:20:00
13b9337da409933d5f710725c48d9a05,537904,100,7869,21,2021-09-14 11:44:00
35a8be47e20dbad73a3f29da81431167,537904,101,7869,21,2021-09-14 14:16:00
2305c729e01af54b4430e0ae04487c27,520458,100,7016,17,2021-09-14 13:18:45
5827cf8449167005d824893f20945137,520458,101,7016,17,2021-09-14 15:41:15
8dd7f4ec12f70da24c55ea2ddf8982f8,849396,100,8834,29,2021-09-14 10:41:00
f861cdad3ef007c9952279192649f483,849396,101,8834,29,2021-09-14 11:19:00
c94a5bd5de72950ddbcfa4e92b1431d2,273059,100,7016,23,2021-09-14 11:17:06
ffcfc9c0305cd3709469b3706b3a5b90,273059,101,7016,23,2021-09-14 14:42:54
5b7ddaca5f48a0749f54b28db31821ca,607031,100,8742,1,2021-09-14 10:20:00
832827fb6b2159455fe9f6ee8938ee69,607031,101,8742,1,2021-09-14 15:40:00
71c74fdaa1d5c822b9cdf051623e4425,429932,100,7869,5,2021-09-14 11:32:00
bdf5ed62e675106887cd90dbc307b064,429932,101,7869,5,2021-09-14 12:28:00
a1e8536ecd8988209bfcc562c3ab6a12,279842,100,7484,15,2021-09-14 10:40:00
12137961eb856bae347744a8e43cfb39,279842,101,7484,15,2021-09-14 13:20:00
a65450e22902e9bac4080595166e137b,649406,100,8742,18,2021-09-14 11:32:00
f7dd25820b4345b87fd756322e59692b,649406,101,8742,18,2021-09-14 14:28:00
0b9b2a68d82fbd3432569d52f8b04f8a,803735,100,8742,19,2021-09-14 11:09:24
1db0349100f70d846b7b6b8b1f35e608,803735,101,8742,19,2021-09-14 14:50:36
57456f717aed6bb675e9b7c3f1bf610b,700319,100,7016,10,2021-09-14 10:30:00
25f0ef13bd1d84bfc1bf91edcb4d932a,700319,101,7016,10,2021-09-14 11:30:00
38543941aa199672438d0de227b28be4,146589,100,8834,32,2021-09-14 11:18:00
b6ae257442bf132e81b9aff3e276d7f3,146589,101,8834,32,2021-09-14 12:42:00
d20947ecdaff8b4b82cea9c0a7efc323,490514,100,7016,28,2021-09-14 13:18:45
83ce4d00f69fe245ba13e2d9b4bfcb85,490514,101,7016,28,2021-09-14 15:41:15
d142cfcd457181140609a26588e11865,313193,100,8742,6,2021-09-14 09:20:00
f82b759ba5f62bd7856839c2fdc24bef,313193,101,8742,6,2021-09-14 14:40:00
edf6e101f2a3aeda540978c676c18add,709160,100,8886,26,2021-09-14 14:06:15
129c8992fd7b8422c544d227ab27590b,709160,101,8886,26,2021-09-14 16:23:45
37a39085a173646879f30d2c02d688d5,208798,100,8834,14,2021-09-14 12:32:00
b5e5d00ce9ce8c09973788cf4cfa93a3,208798,101,8834,14,2021-09-14 13:28:00
00092870802dea3a21752975e2e50db6,263151,100,7016,22,2021-09-14 13:52:30
35619c1e7eafa752d911cb1a7913c604,263151,101,7016,22,2021-09-14 16:37:30
d5d0c41e6b4b67f98a10f87ba0bba125,401677,100,7869,20,2021-09-14 13:40:00
9df67a635f84134c5009569084fcad89,401677,101,7869,20,2021-09-14 15:20:00
9eaab41c77c350b29179a015f57fea07,551610,100,7484,30,2021-09-14 10:40:00
c00e325b2d28482876d21720451d3c8f,551610,101,7484,30,2021-09-14 13:20:00
f32395805c659ca22a5c6b7d140a8093,875242,100,8834,13,2021-09-14 14:05:00
c2ea5a68a1c3d4c54f894042658d819b,875242,101,8834,13,2021-09-14 14:55:00
bde5d90d6366c42344f6176965d9c1fb,531034,100,8742,16,2021-09-14 11:24:00
4d6504ab6087c079e4306606cbc0410f,531034,101,8742,16,2021-09-14 14:36:00
f08190ff843fb442df25dd0a8ff8fcf7,884677,100,8742,4,2021-09-14 13:25:00
d61c9f81d8a3ea0d5a9f5a1cb1603aec,884677,101,8742,4,2021-09-14 17:05:00
122ac725fcecd27520bb617792f60845,724567,100,8834,3,2021-09-14 14:05:30
ad5df35b81fec3e23bafb02ca38e6bb2,724567,101,8834,3,2021-09-14 14:54:30
31d6cb6196ee3f5a0aeba0374d7cb680,255320,100,7869,5,2021-09-15 10:28:00
08775c38329262aa8765c6eb804a8861,255320,101,7869,5,2021-09-15 11:32:00
c08affdcb799b04260f0ecda4ac68bb7,286230,100,8742,21,2021-09-15 10:28:00
925086dd0fe7d75b60b1e7018eae37d2,286230,101,8742,21,2021-09-15 15:32:00
bf44feb864d01fd138c20781bca0e858,720541,100,7484,28,2021-09-15 13:40:00
30a463ac3bd2b0fa096c568c59e93aca,720541,101,7484,28,2021-09-15 15:20:00
e5634b4122901a45111e13b4d84519ae,787556,100,8834,12,2021-09-15 11:28:24
332cfff604e71572cd59ab34b71e43ab,787556,101,8834,12,2021-09-15 12:31:36
2cfed489280b92ad082b4f7a3f6e331a,188528,100,8742,19,2021-09-15 12:50:00
1a5bf4345d9056018d4f9b6e6d7086e7,188528,101,8742,19,2021-09-15 16:10:00
04eea8d0f935b30386c6f5f5db4403ba,241956,100,8742,31,2021-09-15 10:28:00
4f064b0616a334567f3fb8a4dde22715,241956,101,8742,31,2021-09-15 15:32:00
fb4039a9310d4d04f692dbcc58e3c27e,537904,100,8886,11,2021-09-15 09:40:00
e5166d82f428044f68f308ab7f289034,537904,101,8886,11,2021-09-15 16:20:00
c2fa6f919cef8cfa2e0ac6a611a80f3b,520458,100,7484,22,2021-09-15 14:05:00
f131700c8c8ee812fa40985558616209,520458,101,7484,22,2021-09-15 14:55:00
eea38599a5a35120eb351d2f22bfbdfb,849396,100,7484,9,2021-09-15 10:20:00
bfc2c4ef3aaa3f5d29055272e324bcfa,849396,101,7484,9,2021-09-15 11:40:00
33e3ab158bc6b18b8ae4e43aa90751a6,273059,100,7484,4,2021-09-15 11:50:00
5a38fb4dd6475f9d9eaf0af3755033fb,273059,101,7484,4,2021-09-15 14:10:00
b49d571d6af3c1ddd4a1b8e52d687c61,607031,100,7484,24,2021-09-16 11:44:00
5d4101c2b0ac2006bd31c1f41768afa4,607031,101,7484,24,2021-09-16 14:16:00
47543f853a7857b533592b3e604c296d,429932,100,7484,2,2021-09-16 10:40:00
4041dc29c2dbe5bdce3aa91c5e5d31d8,429932,101,7484,2,2021-09-16 13:20:00
718e2c3389e86a7a8b320ea9ffb6861e,279842,100,8742,3,2021-09-16 09:28:00
75c257e0c990e2e513df082c83969665,279842,101,8742,3,2021-09-16 14:32:00
2726ebac0e630b969f9abac8ecb39f3a,649406,100,7484,30,2021-09-16 11:45:36
bbdefc52ed18dce7b818f14de4d0b885,649406,101,7484,30,2021-09-16 14:14:24
95ce1e9800092bb77950a0c354c61405,803735,100,7484,16,2021-09-16 12:25:00
526fac378091510c06d8781d110efed3,803735,101,7484,16,2021-09-16 13:35:00
9a8838a4ce63b37613f10d56c93a447c,700319,100,8834,28,2021-09-16 10:47:00
0298e2c79895bb92243c7f804b52e3d0,700319,101,8834,28,2021-09-16 11:13:00
7a6eed7b00d497853f1d7b97085caf48,146589,100,8886,13,2021-09-16 08:40:00
97faf0b750f4aa381f25f593ad967e81,146589,101,8886,13,2021-09-16 15:20:00
9307c038f6d347faad9e2c57e0f9afa4,490514,100,8834,18,2021-09-16 14:06:15
51ead296d5abe4f9016836c6c2ceffe1,490514,101,8834,18,2021-09-16 14:53:45
ad70a0632a11211e26dfd39cf7273527,313193,100,8742,10,2021-09-16 09:20:00
b697ea0c111be3ebc6c903a26bbc5ff8,313193,101,8742,10,2021-09-16 14:40:00
71be4ac03af2c65a15fca5a551afe973,709160,100,7869,32,2021-09-16 14:47:30
fdf763e8854793cac74701c59493da36,709160,101,7869,32,2021-09-16 15:42:30
8518d5d3a3edd5ff98e1501b2bcae305,208798,100,7869,5,2021-09-16 12:04:00
dc4f49f669420ff4aedb9ff9890ef424,208798,101,7869,5,2021-09-16 13:56:00
0f294689fdd7ba214f953d91791ad651,263151,100,8834,6,2021-09-16 14:47:30
ace2c6d9c3b282230c3c34f99b0fd0d0,263151,101,8834,6,2021-09-16 15:42:30
261411500fc3a418f7b148cbc97b4c11,401677,100,7484,11,2021-09-16 13:40:00
f5c2d1e01098b274ec6d11b1f31e07d8,401677,101,7484,11,2021-09-16 15:20:00
2e87bb39c72e075470fbbd6ee701683b,551610,100,8834,15,2021-09-16 11:22:00
cdf73eb11a028367803cd43a7c8b0e67,551610,101,8834,15,2021-09-16 12:38:00
1abb51997bd3f3d030571a6ed9382b9a,875242,100,7869,7,2021-09-16 13:40:00
d7f564bb33de88e9ca6630263304a0df,875242,101,7869,7,2021-09-16 15:20:00
f4dd9667ef30eaa7e4346417f0b20067,531034,100,8834,1,2021-09-16 12:20:00
c987de742565df04ba5243bd8ef833f4,531034,101,8834,1,2021-09-16 13:40:00
21bb76daa3d689784f9da8db95be693d,884677,100,8886,21,2021-09-16 13:04:22
b18f89ab31552bbb602be9f341658818,884677,101,8886,21,2021-09-16 17:25:37
8f2349e9e953780a9704f922eac397c0,724567,100,7484,27,2021-09-16 13:37:30
41d1e29c7bbc6b159b3241c9895b15f3,724567,101,7484,27,2021-09-16 15:22:30
96a30af1714ee90bcad1a9383ec58e6e,255320,100,7869,20,2021-09-16 10:36:00
edd90b002a2b4173bc4b05dd8b9c8d3d,255320,101,7869,20,2021-09-16 11:24:00
b0819229a356e06696d3c04985356797,286230,100,8834,29,2021-09-16 12:18:00
50434f9a6c6c0c97d7e209aff93f3909,286230,101,8834,29,2021-09-16 13:42:00
da7cb098dfec021d27bc4386fb2c25dd,720541,100,8742,31,2021-09-16 12:50:00
5eec7920ce6e3e38e053dd035075f7fb,720541,101,8742,31,2021-09-16 16:10:00
0e162405a01a48bce7954ed98167a313,787556,100,7869,4,2021-09-16 10:46:24
4da0aa332eedd4a03304a03a043a1784,787556,101,7869,4,2021-09-16 13:13:36
c5069a0ff15093fa08796b70dee187e7,188528,100,8742,26,2021-09-16 13:15:00
60657d4101bf35e039bb668311b7779f,188528,101,8742,26,2021-09-16 15:45:00
49188ce926214edf6ce6a9bb9d9420af,241956,100,8834,22,2021-09-16 12:20:00
338c6a87f9867531f1bc8756e62b3d66,241956,101,8834,22,2021-09-16 13:40:00
3c8b64e6e96e4150ff2d85edee8f5fa2,537904,100,7869,17,2021-09-16 11:40:00
48d0f7da3caa64821d52110d6f6801d4,537904,101,7869,17,2021-09-16 14:20:00
75c9dff50fb66678708aac2ad5fb3002,520458,100,7484,9,2021-09-16 13:40:00
8cc125c772c38c3dc99a9331dc6b5d9d,520458,101,7484,9,2021-09-16 15:20:00
8fe9c4c4a2112587ac6f8e50b9c4e35f,849396,100,7484,7,2021-09-17 10:22:00
4ff6c5e950b078dc345e511e87a703ba,849396,101,7484,7,2021-09-17 11:38:00
184c7a5584e35369388c0c2d9a39f525,273059,100,7484,25,2021-09-17 11:48:36
7e0fb62ae511f995d692a963d493c562,273059,101,7484,25,2021-09-17 14:11:24
c67e7e7858531667d78010b81781ecb6,607031,100,8742,12,2021-09-17 10:20:00
abcc88f5784f83b82d1acd004a6c61d6,607031,101,8742,12,2021-09-17 15:40:00
32f8cb5ed54911da728e4217989575c6,429932,100,8886,13,2021-09-17 08:40:00
de845d849c8c3704fd71e89f645dedec,429932,101,8886,13,2021-09-17 15:20:00
b208ad435e8a781f44654c95756e4f30,279842,100,7869,32,2021-09-17 10:36:00
a42fcdcc5808a6716dc721b0c98c5fdb,279842,101,7869,32,2021-09-17 13:24:00
4b9b202d07c8dba939db024a720cd900,649406,100,7484,11,2021-09-17 11:46:24
b492e8da9c107d6f5f1d70113f50cac0,649406,101,7484,11,2021-09-17 14:13:36
d909880ecbc2ab8f7771f9e62d96c7f8,803735,100,8742,33,2021-09-17 10:33:00
53d99231e4a7ad8c0f68ec988382dd9b,803735,101,8742,33,2021-09-17 15:27:00
9f6d10db74e7ada91f1d7f1fbc6812d4,700319,100,8886,24,2021-09-17 10:30:00
15319bd1bb6ea7b3f1a8437fac03f1fc,700319,101,8886,24,2021-09-17 11:30:00
aad4b12e754fc5aa9222d5db01d82bba,146589,100,8886,14,2021-09-17 08:40:00
f1f5a43b59013b362d7609ef1a13ba78,146589,101,8886,14,2021-09-17 15:20:00
96e40bde54936fe58d299991dedf5578,490514,100,8886,10,2021-09-17 12:25:00
ccac1081e030cc48f73f8f7b84bb62cb,490514,101,8886,10,2021-09-17 16:35:00
de981ceff70ed99c24e1317755e0969f,313193,100,7869,22,2021-09-17 10:44:00
e877c5690233acd571b9746c4fec6ffd,313193,101,7869,22,2021-09-17 13:16:00
4f15331c3e0b5ddb15e7267a901a86f7,709160,100,8886,9,2021-09-17 14:13:07
78f87e8183ef323260ac86ab78814e5c,709160,101,8886,9,2021-09-17 16:16:52
ec6a94bf0fc29bf4e3cc6d73749010b8,208798,100,7869,3,2021-09-17 12:02:36
acf2a1bb5cbec04f5c881cbca7caad41,208798,101,7869,3,2021-09-17 13:57:24
97fcde754fa67f1f4d160fa829fed6a2,263151,100,8742,29,2021-09-17 13:30:30
2943f655600436fcd1a4ee17f1714bd4,263151,101,8742,29,2021-09-17 16:59:30
b3d2cdf8c574351059bf0b47e131ab79,401677,100,8742,2,2021-09-17 12:55:00
22892d68970dcce49a896986759a9115,401677,101,8742,2,2021-09-17 16:05:00
e2f251631b4f63d28fa661d0c9643f9f,551610,100,7484,19,2021-09-17 10:40:00
0d00888a2f2ce74168adea68ea163322,551610,101,7484,19,2021-09-17 13:20:00
15b33b783411c53d40aeb3c4ac016ce6,875242,100,7484,6,2021-09-17 13:40:00
58ed8be8ab32fcc3c28e23dd39941ff4,875242,101,7484,6,2021-09-17 15:20:00
046f4db6c260f31e6b01ee5894da6000,531034,100,7869,5,2021-09-17 11:40:00
655d02a8e7a54e73f925a1bcdea42afb,531034,101,7869,5,2021-09-17 14:20:00
e6268c85242f648ce19ec3fead9e2b53,884677,100,7484,18,2021-09-17 14:20:00
16e3a57dc434cae5279d5ba075f91dca,884677,101,7484,18,2021-09-17 16:10:00
80358f3af51293a3e1cb994c90cd3277,724567,100,7484,28,2021-09-17 13:44:00
131ca5bc46d8e644c5829092fe10ed6d,724567,101,7484,28,2021-09-17 15:16:00
9fdda8c9ec7ce822fe2299cb066704bd,255320,100,8742,15,2021-09-17 10:04:00
629548c529f13c701e5fc5fa734db6a0,255320,101,8742,15,2021-09-17 11:56:00
cdfff4bdf1d99875781245683a4526e4,286230,100,8742,27,2021-09-17 10:20:00
52faef2441fdf2a781f98a1885844a88,286230,101,8742,27,2021-09-17 15:40:00
76676d55f8ce2dfae3fa3f03b5f0c17d,720541,100,7484,17,2021-09-17 13:40:00
416a839189897c693da9bd8986934e21,720541,101,7484,17,2021-09-17 15:20:00
e2d30d07272b2675910c53e1cb5c36d5,787556,100,7484,1,2021-09-18 11:20:00
64480ba0eae8a2529fb3da9fff791267,787556,101,7484,1,2021-09-18 12:40:00
9dc3e8708daaa11faf73d08472583d42,188528,100,8834,25,2021-09-18 14:13:45
324e491fe21b5bf4d1fc550478d86d6c,188528,101,8834,25,2021-09-18 14:46:15
